basketSize,budtenderId,id,storeId,timestamp,budtendenderName
78.73,14205f5b-5b05-4ef8-81a0-e2088a934b7a,5c2d4025-fe46-4ab4-a312-a753613b0439,c8718ed1-6497-4468-9429-26717ae90dae,2023-08-10T18:16:42.781Z,bottom_galliform
42.61,9bf30fda-2f01-4a39-91bb-f4d0c0af2dce,30c2c46e-2d34-483a-bed7-b86dc6c35a47,b0597428-c2a0-4aef-8177-90b2b2c673f7,2023-08-10T18:16:42.781Z,deliberate_raven
22.06,bc136b03-89de-4abd-83ef-28a854431a28,b5ac941b-2b87-475e-86da-04d4e2444c21,90508487-73c1-4931-8cd8-08acee1ee337,2023-08-10T18:16:42.781Z,gross_raven
47.68,418dd625-99cf-4bbb-a7b5-3bee0507e3e8,88078d62-9f14-44a5-bd09-f54881b2122d,2cd3621f-5755-4f8e-9a55-cf8c4a62222f,2023-08-10T18:16:42.781Z,bored_bass
36.38,f10728e9-6cfa-4fdc-9ea7-abffdbbc60e7,37a31e4e-2b91-468a-955a-5943be21d14c,7c7ba1cc-59ba-4612-80cd-f35a83394b05,2023-08-10T18:16:42.781Z,yawning_cheetah
56.64,8e905dcb-2e64-4cac-8135-8743b555dbcb,7d94d2df-0f97-448e-b3ab-800d73e96351,bd24d245-3100-41cb-94a5-ee27c8098c12,2023-08-10T18:16:42.781Z,shy_caribou
89.03,508ac239-8cbb-4cec-a0c7-e8a78bb0a4d9,ce745896-7f93-490d-a1e1-c8cac915bb09,e70e68e9-92ad-4662-958b-9ffdd5c5d269,2023-08-10T18:16:42.781Z,mass_jaguar
23.39,00fb6939-3697-467d-a5cb-0ed0b190676c,8d496e61-e247-4f98-8e24-bf36fb25a1c6,9ca2172b-993b-4420-915d-ed8cf53a7c73,2023-08-10T18:16:42.781Z,verbal_ant
37.37,dbdc92be-7670-4c4e-a42f-342731766b69,9b37fddc-7852-49cd-815a-f5b4bab66071,25c29213-6810-4e0e-a5b2-856a73e54f0b,2023-08-10T18:16:42.781Z,automatic_lamprey
23.38,f5f4a7ab-813e-45d8-b064-82c7c7c43f06,391e7107-79f7-4a49-83b1-472753b108c0,d71e7cb0-b657-48cd-9e11-cdca514b7abe,2023-08-10T18:16:42.781Z,poor_tiglon
81.47,b8234752-877d-4fff-9241-c849008c272e,99a88dd0-98a1-4f2c-bc63-8361b608c2c9,dcb550dc-17f6-442f-9b5e-7b81674126bd,2023-08-10T18:16:42.781Z,legal_capybara
91.87,063b7895-bf7c-4fe4-9a59-b091523551f9,4b12a052-130e-4364-a723-35851b0b8c22,1fd763c2-be16-4252-9721-851588a0a873,2023-08-10T18:16:42.781Z,wilful_marsupial
41.17,5b35248f-e9e4-4fd0-97f9-8c2549d895f8,ff0edb25-9e78-4b6e-bdbb-81b1aa79dbd6,ec1a5765-9f9a-4345-aa89-db54864a255c,2023-08-10T18:16:42.781Z,wrong_leech
64.46,0436491b-b91b-40f2-8ce1-64e5b0bdcc99,60a933b7-515c-4f35-9dc2-467c05a98bf0,9db56b65-d12b-4993-8e72-ca2100943d9e,2023-08-10T18:16:42.781Z,glad_mosquito
16.26,67246047-fe39-4dc7-b3a7-f3570d13d707,ea550aaf-2bbc-49e0-ab4f-d6f67a24cbd3,4b09e257-1419-4946-8961-99d95b933d33,2023-08-10T18:16:42.781Z,final_roundworm
89.18,d0623216-d290-482e-b48b-38a995fc5619,3336fac3-a508-44a5-ab61-7a01e173acf4,44f62293-9c6c-4670-b23b-5fd300210f3a,2023-08-10T18:16:42.781Z,back_sturgeon
69.37,d41087a7-fe65-4d84-a132-d1f7e6a8b289,2cb0ef62-3585-436e-a08f-0a12bcd317fe,5b9a7527-d4a8-42cf-805d-cf3afb571e4c,2023-08-10T18:16:42.781Z,required_rooster
29.37,5c547021-5f25-4511-90c3-2942da97048b,13707314-f484-4cf9-9834-1b8882543c09,c00dcfd6-a976-4e70-8ca5-b8f745e002fa,2023-08-10T18:16:42.781Z,mid_parrot
13.99,be9a0d62-5839-401f-9fbd-5b6854512546,d582815b-81d2-4a0d-a99f-4d910c93fcdb,ebd05e74-fa9c-496a-9dc2-ca11eac52cdd,2023-08-10T18:16:42.781Z,sad_squid
20.61,558554b8-dfde-4dd1-9f3d-311ef5219c88,98c65d2b-82ea-4f38-b4f9-aa915f42bc46,9ab5d5f9-95d9-4e16-b0d5-e968835c60ab,2023-08-10T18:16:42.781Z,tired_parrotfish
61.26,c2a478d8-c0d8-450e-a441-a63e0afec276,a3767e11-893d-4d4a-a4eb-d4cbe1d08ae8,b5b24f9c-c7e6-44c9-9531-ff8c84a61a78,2023-08-10T18:16:42.781Z,giant_earwig
2.18,a167cd32-131d-469e-8d86-5de8bd36b806,606dcbdb-a39d-4370-98d1-52f05e001c73,10b2b365-7886-4e76-846c-8b6af071465e,2023-08-10T18:16:42.781Z,implicit_landfowl
59.35,76625693-27ef-4109-88c8-38410af4224a,7f06b468-1f60-4875-ad7a-135194d84313,ae3f98e2-4193-4670-8741-169fca591879,2023-08-10T18:16:42.781Z,straightforward_penguin
64.32,9d60b3a5-e20d-4ba7-8cd7-70159959364e,cf98d0d2-a34c-47d3-a30c-a56adb9a9946,9c43ef9b-9148-49f2-bd44-760d5fa94955,2023-08-10T18:16:42.781Z,specific_salmon
97.52,68a6d1a2-2880-4f46-8932-0f128f75efad,371e33ec-4fcc-4e12-8aaa-fddaf9d7d064,19597b49-ba8d-4ea6-a6b6-3da5beca4fb7,2023-08-10T18:16:42.781Z,burning_wallaby
0.20,db4c726e-ca93-44f6-87a3-10a0c4b35b5a,47c47316-ed1b-42d9-91f6-5cd669d3e526,8b377730-1271-4e27-b870-afbaf04f9a14,2023-08-10T18:16:42.781Z,glorious_wolverine
92.44,082d1ae9-62fb-4fa6-992a-56525929d3c0,534f8515-dec2-47b4-bc05-575c05bed0c1,9418040d-21c6-4936-a078-56eac3acc0cb,2023-08-10T18:16:42.781Z,immense_tuna
95.16,a897f1e7-4293-4816-a964-4a88e1f34c23,217a577f-b387-40b1-b55e-346ef3862007,c8da6abd-419f-478e-b42c-317dc1cf83d6,2023-08-10T18:16:42.781Z,boiling_gamefowl
51.35,c86832e4-b35e-41cf-9a64-7303b2ccaae2,df35fe67-d33d-49bc-9388-6ce352a7f41b,68724580-3714-4202-bea9-1ffef6cf8bd4,2023-08-10T18:16:42.781Z,pretty_cicada
62.14,19634f51-f0d4-41f3-8632-c2b5f3eba632,eff7fbf5-61de-4344-89e9-6bc1f92ee898,be5e9f93-064b-40ed-955f-37101458f7e9,2023-08-10T18:16:42.781Z,zestful_canidae
35.89,c3ec614c-e3be-49c6-8a93-bee25f5470c3,e82ce1b3-c94c-467b-bab0-81a5cd9300ff,b1625a6b-d2de-4957-9a92-5bb01f0e8203,2023-08-10T18:16:42.781Z,standard_cuckoo
20.25,0dcb537e-3912-4a44-a280-74a2e35ce653,6cbb23f6-2483-448e-bf68-ec9c654996e7,791c12ba-6509-476a-a989-78ca0fae6a17,2023-08-10T18:16:42.781Z,ready_rook
97.72,ae2fd2f6-6ebd-4b95-aa90-95eda6914d0d,cf768e9b-649e-437f-9b50-de3fbac853cc,61d8d3b1-2226-48e0-a1a5-7b7a378feb1e,2023-08-10T18:16:42.781Z,ugliest_bandicoot
94.53,2dd56b7c-ee1e-437f-bbc8-34e54394f123,51704a4b-d66a-4462-aadc-c196192aa0df,c360c5d9-59d0-4146-9cb2-4557313130cb,2023-08-10T18:16:42.781Z,revolutionary_pinniped
58.50,dc34e5e4-2dc0-4beb-bba8-4bae2e2b350a,30b9924d-5900-46d3-b398-96c59847db17,12322779-a29d-4500-a4d6-d3bc455874d0,2023-08-10T18:16:42.781Z,skinny_anglerfish
87.99,47e61ba2-bbe9-4684-947c-e957a68e5278,9ccc5391-f97a-44d8-acc0-58b9323cd3a3,1ed4a1aa-5317-447b-85f5-92c026066016,2023-08-10T18:16:42.781Z,mid_bandicoot
26.05,18bfbca2-2dc0-4184-b236-9cc1ae635d02,6ba353ef-6287-4c07-bf3a-224299dd36c7,8303c242-64f7-4dbf-8a24-29dd5757a8f4,2023-08-10T18:16:42.782Z,organic_armadillo
46.42,ee6a06cc-adaa-417f-aeea-0f8e9f7bb65d,46f86b40-330d-40db-bd48-29ba58cb2bb1,e0040709-18cb-4c3a-900b-d0378a576883,2023-08-10T18:16:42.782Z,stuck_termite
25.54,f2e0be13-1230-437c-8acd-67ed744f9c98,433d1940-00a0-4cda-84bd-1dcd8ab7089c,d07acf46-6f72-4d90-b5de-3d87d6955772,2023-08-10T18:16:42.782Z,living_gorilla
11.41,6b8647df-77e6-47f7-80cc-eb9a2de73725,92785119-1f8e-4146-9422-4ebc108a04dd,cbbb445c-8b3d-479e-87f6-03fe47a7fc2e,2023-08-10T18:16:42.782Z,delightful_urial
92.13,6a2b83e4-c914-4aed-acd9-83872aa16fe9,74b46cf0-e051-4dcc-988c-6123fc7d74cd,e231d753-e9de-4c60-bdbc-4c66fb253a49,2023-08-10T18:16:42.782Z,magnetic_ocelot
31.26,68b48cc0-043c-4753-b6cc-e57c8b4a83a0,f4e47939-fc23-43f1-8986-a9e338c34c74,7793044c-6531-4214-84aa-3a2d151d7142,2023-08-10T18:16:42.782Z,horrible_marsupial
0.20,2748c00c-334e-494e-89ed-67024ded90fd,5d02fe01-466a-48d9-b2aa-554372e3030b,11e93131-e9e7-4eb8-ad01-28ed9d6b8640,2023-08-10T18:16:42.782Z,native_chipmunk
93.38,03acacda-ca3f-4c8e-baae-b5f52285cc4d,f25c4d44-3d97-40f3-9b79-40d3c89bcf07,b14d53df-4462-4d95-8717-f44fa7e7de09,2023-08-10T18:16:42.782Z,loose_panda
60.58,20c338e2-51d0-4ce1-8fa5-1e570bf1036a,047a126f-d156-4028-95e3-685e81e42c04,14a0c5ee-9c5b-4ac0-a5ff-0ac7ad19e8fc,2023-08-10T18:16:42.782Z,agricultural_hummingbird
4.40,ec5e5b5e-7ce8-4e7d-9792-ed65fb7d440f,c51272e3-41e7-4bbf-a6b2-ad22c61c43bb,bd33d34c-2a40-4d86-a9c5-d816c261f422,2023-08-10T18:16:42.782Z,healthy_crayfish
14.57,c3ab340a-804c-4cef-ac0c-b45378566f24,d7c68151-1324-44ca-8973-1ab845ddad83,93395ddc-0f31-4484-8201-9f34367c6dde,2023-08-10T18:16:42.782Z,sensible_mule
35.45,ddb2b976-a5aa-42af-b25b-a8db5587d00c,dba529bd-4406-44ca-b79d-0dab1b0450d3,a807288f-f06d-47cf-8709-b7bf406f4744,2023-08-10T18:16:42.782Z,hon_monkey
94.16,33736b79-3616-4d29-ba19-fcded30333ca,df3e74db-2fae-4df4-b235-82bc81faffd4,60540584-fea4-4432-b700-a625ba83b7b3,2023-08-10T18:16:42.782Z,wicked_seahorse
26.79,2897a9dd-3d96-4b1f-992d-602b191bd2a2,170d81eb-3207-4db2-bdce-5cd42a94579a,80437cdb-086a-4dec-9d0d-ed32d5c7c73f,2023-08-10T18:16:42.782Z,unwilling_magpie
43.80,c7df943c-fa26-455e-bff3-216ba4e2ab1c,c25c9340-7f5c-4ca1-b7e1-bf83077e02fb,4523eb88-9629-4e5f-87f9-fe60f54102f1,2023-08-10T18:16:42.782Z,low_ape
56.56,84904396-60ed-4857-8e49-63fa99135927,a2218363-7de4-498c-b6f6-b0c385fa58a1,ab6a2dca-23c1-47b2-a9a0-25ecc1a3e215,2023-08-10T18:16:42.782Z,known_unicorn
44.93,788e5427-b2eb-449e-808e-dbbe669d9d60,9cd5f96c-d250-464a-987c-93db972fb057,78c9df24-f9f0-4928-ae64-abfa8ce98778,2023-08-10T18:16:42.782Z,disturbed_scallop
75.84,b1119a5d-830e-4521-ac3d-f2476ec8eb44,f9c13daa-5c1b-4baf-af9c-20c5533c314c,c3a1b540-4d05-4dcf-b8d1-25178b31ddf6,2023-08-10T18:16:42.782Z,faithful_firefly
31.32,fac5a3ea-25f4-48cd-b0b4-ca6b23609cd8,b485d512-5002-413d-850e-a0f176e57cc8,689889c2-b14f-43db-aea2-aca57fe04bf4,2023-08-10T18:16:42.782Z,artificial_caribou
20.42,4b22bd0d-abfe-4f2b-991f-726c55f56b61,b66f2497-8f93-4e7f-be53-3bcb1f0e2a7d,e0a6b03b-32f3-4771-bc15-99d048738eb1,2023-08-10T18:16:42.782Z,yelping_fly
78.76,15f35ab2-afbd-4221-adaf-9d0425aefe6f,a36b2bde-a11f-485a-881a-ef540d2cbd87,5ee6c0f4-0ed0-4000-be54-76540dbaae7e,2023-08-10T18:16:42.782Z,daily_kite
1.79,535b4c36-a338-48c7-ae92-8144575eaa20,84767283-3172-4d0c-b2a2-32e3049a2d4f,ca1936a7-b0f5-438b-98e7-a2d5b808fb63,2023-08-10T18:16:42.782Z,separate_silverfish
86.03,ab6ab921-981b-46ac-ba87-45785f82b4a3,e73e7ee3-22ba-478a-8466-4932d88d1ef6,a0fb45e5-e3c3-400c-89ee-c4bfa7ee5c19,2023-08-10T18:16:42.782Z,western_pig
13.61,de9773ae-b4da-4788-913b-dad4f81b5d31,383a5545-a740-4ecd-aab8-338e646b6e88,fb0ec3ed-aabc-4955-8f74-ddfcc1f62902,2023-08-10T18:16:42.782Z,used_vulture
0.39,e1b84128-4488-4071-b90b-fca9d21d6804,cb370b12-8ca9-4a32-a3cc-60e7166cfe13,731af696-0d30-45df-8d2a-649985a9e59c,2023-08-10T18:16:42.782Z,precise_finch
84.43,52968af3-b958-4340-97dd-f94192821877,ef90ee37-2445-41e6-b694-be0fdd06cf5e,bc0b2daa-630d-40ed-84cd-dfd17f9909d4,2023-08-10T18:16:42.782Z,weary_swallow
82.97,15860eb3-8c4c-4317-a844-8c9915665ab9,4c349140-3486-408f-ae96-94b0fac3cec4,09a0da5d-a7b0-47bf-8d74-ad07a49bc782,2023-08-10T18:16:42.782Z,quarrelsome_leech
77.90,a1c93ecd-79cb-4bda-80c6-cd9f640dbf38,a669d083-25e5-4449-80d3-3ff8083d16a4,0b7bac0f-502e-45d5-9467-c95d88079511,2023-08-10T18:16:42.782Z,tasteless_gibbon
48.25,02d316e8-9175-4d37-b1db-bef932a8cbae,fbee24d4-df9b-48f9-a4d2-716d315dc743,7bb91bb0-1c1d-4a0c-8911-7f55637f4613,2023-08-10T18:16:42.782Z,fatal_booby
76.34,03eb571d-3e20-40e1-b5cb-18a1d7c5bdd3,37e42809-6693-4e4c-9233-a4fba08aba23,52d83666-e4c8-4918-b9b1-9a33b68c2bd6,2023-08-10T18:16:42.782Z,excellent_sole
69.80,d6920ef8-26ca-4cb1-a3f7-8cb1afa38c6c,4b6beee4-9a8f-4ef9-b239-c00a886dfe1e,8e53775e-e740-4e2a-8677-fceec6f976b3,2023-08-10T18:16:42.782Z,drunk_tyrannosaurus
54.75,b7748c7a-9707-4a60-88a1-907200f49d0e,37f5c9cd-3847-44ca-9dca-f6013dfb3dd8,95698530-b6f9-40bb-a6ac-59aced93148b,2023-08-10T18:16:42.782Z,rough_kingfisher
54.06,96bc61db-d6bb-419f-bfcd-2b527ff3b85f,94cee195-a75e-40ab-bb94-6f9a729b83b6,a4d9fa96-42d8-4cea-9f33-fe6413420a04,2023-08-10T18:16:42.782Z,filthy_shrew
76.77,b1bf766b-5219-41c4-ba77-5119a8574f34,54a8d58e-7e9c-4fb5-a8f1-eb5fc0b987c0,e36b7593-b846-43df-acef-9de3f41ef79d,2023-08-10T18:16:42.782Z,creative_kite
29.91,1f23ec0f-16be-4831-9fa5-ec8e7ef3662e,1c586c0d-18e2-481b-b961-5562b6484d0b,9400eaed-9df1-4b5b-a571-662ac65b2b0a,2023-08-10T18:16:42.782Z,characteristic_turtle
91.62,760508b6-9b2f-4ceb-8d63-ddfbdd40b74e,d031e74d-c101-44f1-826a-7cd2fd537ffc,084062a3-c0a8-4b52-b10d-24821ff826a5,2023-08-10T18:16:42.782Z,passive_dog
83.02,9acfec5e-a5e0-485e-a516-c3b4df3f20ed,bf9f58e9-e835-4eed-a941-f868b7ec3036,56b07c76-191a-4ac4-b561-65a21c412f6c,2023-08-10T18:16:42.782Z,tory_bonobo
66.99,9f4694da-6bd2-4a36-89b0-bf2662c4e535,55a8e81b-dbb0-4520-b5af-129181b43526,0cfda2e7-ad24-4628-80ca-026ff215bf22,2023-08-10T18:16:42.782Z,obvious_guppy
86.98,033078b0-fa92-45fd-83e7-6fb9dc119371,d15dbd25-5e4c-4e09-86bb-e9566f1fac79,979df59a-d9d1-4728-b57c-fbf276a08a2f,2023-08-10T18:16:42.782Z,exuberant_dolphin
83.92,ee64bbca-5e6c-4c8a-a05c-e7bdd68e6d27,8db413fb-3985-46e0-8e09-7480b095fa92,da6c66cc-f742-4876-8727-6c2c01a41294,2023-08-10T18:16:42.782Z,inclined_vulture
33.72,21c5c5fe-5baa-4019-a475-2b91d314a22a,dd23f42f-0205-4b49-a9c8-abd7dd4d3e23,257b4ec8-c894-4b0a-b454-e93cb32f1e12,2023-08-10T18:16:42.782Z,southern_cephalopod
26.86,e1867a70-ccf8-4f23-8192-4048e2046332,319ca3a1-b519-4e28-8d33-7376c20c0fda,c578cc09-2f6e-4247-9234-4fb98814c143,2023-08-10T18:16:42.782Z,digital_meadowlark
57.56,8a2a894e-ee94-409d-a071-7ffde759f270,ce0fe6b7-affa-4a78-a724-192cd364241f,419e8240-5834-4234-b0ba-fc61e3342385,2023-08-10T18:16:42.782Z,noble_lungfish
46.10,4f69aeb3-a967-41d7-a2e9-14c772f188bb,b8afd345-1c7b-4b78-881a-a795fc0a706e,c1fd2b0f-73e4-45d4-a35b-95098eb8811f,2023-08-10T18:16:42.782Z,gorgeous_shrew
91.42,d441534d-525a-44ef-9487-e4fe7786bb2d,229d53ae-8272-4cb3-8b37-3d0319b57067,ee520fc7-8b0c-4660-b680-a427db12d09f,2023-08-10T18:16:42.782Z,artistic_planarian
56.68,bee85034-109a-4f58-b522-21455022ca61,47b74016-3ab8-49a4-9047-00f1255012ad,841ad8d7-9c9a-4b01-bfe3-2b37eb505297,2023-08-10T18:16:42.782Z,driving_beetle
36.98,9dd88ad2-5d90-40dd-8241-2957e221e454,95ad54a8-0c0e-45bd-937b-b2dba2b6ec0b,e5819a5e-e621-4c69-bba7-ceef4da683c9,2023-08-10T18:16:42.782Z,underlying_scallop
18.33,5774621c-3c7d-4785-986b-a8e02ab5604e,82236595-4fcc-44af-95d7-2f740f9549da,b2ee8ec8-ca90-446e-b8da-7477b4958ba1,2023-08-10T18:16:42.782Z,dear_damselfly
0.30,4bdcd32e-7f19-4c4e-85bb-cbcb936c0dbe,cae01304-67be-4f32-96cb-6dca01e4d34a,a82713b2-38b5-4dfe-bd1c-ec5c2ff3407a,2023-08-10T18:16:42.782Z,artistic_bird
89.12,7c536e31-1f64-424e-bca3-fa75d6e68d46,ca66201a-b9fd-4c6a-9a9b-2a87d160f4b6,28a22fc4-970d-4eba-8f91-e02e91c34bea,2023-08-10T18:16:42.782Z,particular_angelfish
1.96,d90efb98-926f-4da3-9902-81d42512ff42,7f64038a-3aa7-4b1d-bf48-239b82102e18,f9d9b8b4-d2a3-40da-a716-a0197185b2c3,2023-08-10T18:16:42.782Z,frail_tick
95.09,8d83a2af-14d1-46a0-9168-313ab7be542b,ea01a559-fcf4-42d9-9a6e-0e950f723616,7589005e-68d0-440c-88ea-11d752caa0cd,2023-08-10T18:16:42.782Z,average_finch
9.08,6f67d930-3544-492b-8030-e5ee6e050e1e,f83d2430-c48d-40b9-8dd5-840c6c550c4f,1c95d7b0-162d-4fb2-91c5-f60f7d02b588,2023-08-10T18:16:42.782Z,delicious_panda
93.01,a3e3264e-1ce2-454f-b607-5d68dc989b67,49623d5b-aaf8-4e9f-8ff2-86e57125dfbd,2f82011c-7866-489a-8613-cdb86c270c59,2023-08-10T18:16:42.782Z,unnecessary_kingfisher
81.12,4bcfe8ff-b1d8-448f-9471-420be27c9ad1,7bbb84b3-fc21-400a-8131-ff43dc873642,c3fe6140-9046-45ad-988a-18ca7ed2aa01,2023-08-10T18:16:42.782Z,quiet_crow
20.32,589c4141-0d8a-4ab4-94b4-d638641d21b7,e651675f-6c3d-4184-a0ad-5afbeb2083c5,9eb907b5-7412-4c7a-bab9-cacb14235cd1,2023-08-10T18:16:42.782Z,miniature_earwig
70.91,cd70de6b-c15d-4a9e-a4eb-34824e017048,ed812e7b-cf3b-444e-ab51-4dab3568ea16,0ec509b5-3536-47cb-b54c-54aec8443310,2023-08-10T18:16:42.782Z,short_puma
12.97,5bc58504-e170-45a1-80d9-f78fa24f515e,61e7d863-b070-4736-94fc-fb773c426beb,f614e212-13e2-42c5-8916-a0222576d674,2023-08-10T18:16:42.782Z,naval_falcon
58.34,35ac90d2-f7c9-4162-971f-f43a691d6a6c,0c57f439-2db2-479d-8a69-90d790143758,93335077-79f7-4b12-a653-212b5cfa2bf3,2023-08-10T18:16:42.782Z,static_blackbird
15.26,275151e9-c8c6-4322-a50c-b2e6f60ad188,1d561065-03e2-439e-8e00-b0765e279be3,8ee1d00b-f552-4609-9f02-69489e065008,2023-08-10T18:16:42.782Z,forward_sawfish
54.94,d2bad76d-dfbb-49ad-a216-96bb09b9bec3,bf6cf956-904a-40a2-8b72-acf37001d849,57955a64-b383-48c3-8f22-08f01f82c9c7,2023-08-10T18:16:42.782Z,bored_stingray
79.88,e3661a0e-5264-4040-b16d-c55fc2c5940b,eb4a2502-1d9c-4fec-a81e-93bc40898448,281b0936-543c-4cb3-8249-516224138a2b,2023-08-10T18:16:42.782Z,continental_felidae
39.23,9d4e075c-8f23-422d-985d-8b09adce94fe,ee9c4d58-f2c6-43e9-8db4-9a48b97d098c,522cad70-9b56-4bad-abd8-aaaf5daae24f,2023-08-10T18:16:42.782Z,heavy_lemming
14.28,c3591ed4-489e-4282-90b5-af1ea7c13470,68689cab-f1c3-415b-9b50-a6b172fc9e8a,f16f6ba9-e351-4e2a-bb6a-b3d585cc05fc,2023-08-10T18:16:42.782Z,spiritual_possum
46.23,a8ba9f94-6d37-4106-be0c-e2caa7788cc7,4e046a37-eca2-4c56-ae85-7803c5b5f777,2e18f5fa-f689-463a-8799-aa93424a17d6,2023-08-10T18:16:42.782Z,useless_slug
49.99,c26908ab-5f77-4cff-80b2-e8a3fce66485,26e6cf33-fbdb-4abd-83f4-a23239d33486,85cd03d7-459a-4e13-9837-7f89053630ac,2023-08-10T18:16:42.782Z,temporary_boar
80.72,9c96f69c-22b5-496a-a006-2b914102914d,748dac54-7d3c-466a-82ca-4d4139bd4fea,37fc3395-a9b8-4ce9-b018-d7ab07ab24ee,2023-08-10T18:16:42.782Z,musical_meerkat
88.89,cf6e6879-3b25-4112-a750-a500476c895c,ad76d05a-f646-46d4-8a6e-dcb847a6bf95,a029ad3c-81f9-48df-9ad0-927906b5b6e3,2023-08-10T18:16:42.782Z,unfair_bass
9.04,fba96f43-1dd1-4e6f-b687-5d1690e6cb33,dd327267-4264-4be0-948d-6e6453c05d0b,492525fb-8107-4c0a-b24e-ebb2a7ce402d,2023-08-10T18:16:42.782Z,angry_earthworm
35.29,b2a13819-a31c-4764-9a90-b1d2693490a4,a4281bb8-a663-43f2-905d-da069a08011d,bce025a5-2bc6-4da7-b8ef-5f6e95132a3a,2023-08-10T18:16:42.782Z,artificial_tiger
58.84,dab88153-928e-4d22-95be-bca5e69f039a,04e78d43-a9da-447a-adbf-4658581dde76,64e981ca-bb34-4f3a-b564-11645d252c50,2023-08-10T18:16:42.782Z,married_vulture
72.38,d3034a7b-a43e-419b-837b-102b4c607d4a,b07617bd-7763-4443-ba53-ddf939a79a1f,b46fea57-ed03-43a9-893f-c2a3a2434e77,2023-08-10T18:16:42.782Z,cruel_pony
72.27,c9a39a75-25b0-4c35-b4f0-a1d177ccedad,ff9966f6-c1d2-45d3-a88c-c269362f9a28,86dbe3ac-e087-42b7-81f4-d22c71b2ffec,2023-08-10T18:16:42.782Z,doubtful_whale
42.81,8a9e72d8-f810-42a3-973c-73687ae9aefb,4cdb782c-b238-4574-8235-4ed3fdee2b1f,cc4ea8f5-ee8c-41cc-821b-b14cd6018fd9,2023-08-10T18:16:42.782Z,level_quelea
36.49,a35f09d2-b1e8-4df8-a132-e2f5d17824bf,7625213b-6b74-4d1c-8430-6cb63307b494,2993defe-73c2-4ca2-9cfc-fbb37246c882,2023-08-10T18:16:42.782Z,odd_tiglon
53.60,69105fe6-f3b6-4932-8e44-8b8bb4cb5a38,8cd84e46-605f-4e68-a3d3-798303ce7c73,cce076c2-06cb-473a-9729-2526714fbadf,2023-08-10T18:16:42.782Z,scientific_peafowl
43.90,bca323ac-e6dc-4d0f-9d00-d9f3d235573e,56ab13aa-ca71-4c57-8b20-d921cd876928,1ec24c99-ad8b-48e4-be62-9baf61c064af,2023-08-10T18:16:42.782Z,minor_kiwi
69.28,b5baca59-9400-47eb-931f-fd74a1ccab24,a66d3f71-d48f-44df-b6e2-18633197a680,8d887d18-f7f0-40fd-8e02-3d235dbc9e8d,2023-08-10T18:16:42.782Z,innovative_salmon
80.13,3599043e-546d-44b6-ba12-337e31080886,3cd9d634-b414-4ff8-beaa-e6cdc7e7a59c,1877288a-fdb9-4b11-8d0e-ffab625c9340,2023-08-10T18:16:42.782Z,evil_mosquito
92.46,d7202f06-a4ea-42ab-b076-1248d1642354,8b3f8097-adce-4678-aeb0-b22d15d21912,48f43616-1873-40e6-a17d-297c04e6a358,2023-08-10T18:16:42.782Z,tense_earthworm
82.66,32ed8f63-95e3-4652-b836-b8dd1aeddd68,2e07cb7f-8259-43b8-90db-4216010cbe48,a0c86ffa-9507-413c-bdda-d53ff79a9b18,2023-08-10T18:16:42.782Z,skinny_warbler
61.97,6d3c30e5-8a68-479c-86ab-a6cfbf3f48af,c3d10f7a-da9f-406a-8956-d392c036688c,eff98033-a594-4221-891c-156213d17d3e,2023-08-10T18:16:42.782Z,semantic_perch
42.14,0e3c9f7b-407f-4189-93ce-ae459185a689,a6aba8cd-63eb-42b9-8750-c24982a50666,13887022-28cd-4e5f-be43-13eeb69101bb,2023-08-10T18:16:42.782Z,poor_bovid
2.52,3ac68088-44d0-4e25-a932-fd2fd1c6893e,5cb5034d-9b2a-4263-9084-01f0edc5d07a,1f1267e5-5192-4cb5-bced-4c01d28abe0f,2023-08-10T18:16:42.782Z,fat_newt
83.16,c6f49fab-09ed-452f-af0c-60eb86ed841b,780be749-5a4d-47f7-99d5-842f130c39ae,6bcffb6c-fb88-4aff-84d6-a292781513e8,2023-08-10T18:16:42.782Z,human_whale
38.28,a34c55a7-2c98-4df8-9708-6545fdb5de3a,3138c2ed-6990-43e8-8f1c-1f46653519b2,05c02b68-06dc-442e-a6f6-2099d9addcdf,2023-08-10T18:16:42.782Z,tender_rodent
39.10,f1042e81-219a-435e-9af2-798e29f1080c,57cd521a-b48a-44c8-99d0-8092af7bc84c,3f1fd952-2fce-49e3-a695-3ad130867079,2023-08-10T18:16:42.782Z,thoughtless_squirrel
49.79,e4d0e1bd-a5c4-4a93-90c6-e7ad9d6f877a,5342ebb0-35d0-418b-af28-52e43ae21843,d3eb1229-ebc9-425f-b636-7f39e11bb53f,2023-08-10T18:16:42.782Z,zoophagous_mastodon
68.50,243d8236-2468-42bb-8fd0-321bcb2766a9,0b7f4281-1612-46f2-9bd8-5b8b819ac70c,2a0e464a-054b-48aa-ba80-ac3ad86c5ba4,2023-08-10T18:16:42.782Z,motionless_quail
8.42,48b48c43-e1d2-4114-a2bb-1c4ebd7737d9,dbffdea4-51bf-453e-8452-55e32af8f031,cb045233-a7ac-42c9-a652-42c4f2eb6a31,2023-08-10T18:16:42.782Z,greasy_earthworm
58.22,db5aedd0-9b6f-4be3-a2c5-a44873e5d298,e34ea1e7-1c2e-49e9-b785-b871489fe8da,b788fc57-8730-4c97-9755-fc47a2e6bfcd,2023-08-10T18:16:42.782Z,metropolitan_beetle
